,SecurityName,Identifier,Date,ColorValue,ColorMatch,Benchmark,QuoteType,ColorType,Size,SectorType,Tier,TierDesignation,Region,MdColorId,GroupingKey,LineNumber
1383,Bond C,CCCCCCCCC,2018-05-23 08:05:00,91.94,91.94,,PRICE,OFFER,3000000.0,CORP,1,A,India,976102122,2793e2de-9fbe-4d28-9402-7103f255dfa6,52.0
1384,Bond C,CCCCCCCCC,2018-05-23 08:05:00,4.56,4.56,YTC,YIELD,OFFER,3000000.0,CORP,1,A,India,976102123,2793e2de-9fbe-4d28-9402-7103f255dfa6,52.0
1385,Bond C,CCCCCCCCC,2018-05-23 08:06:00,171.0,171,,SPREAD,BID,,CORP,1,D,India,976106653,843f0e36-a627-48b8-a008-3aaf9fbfc2e5,12.0
1386,Bond C,CCCCCCCCC,2018-05-23 08:06:00,165.0,165,,SPREAD,OFFER,,CORP,1,D,India,976106654,843f0e36-a627-48b8-a008-3aaf9fbfc2e5,12.0
1387,Bond C,CCCCCCCCC,2018-05-23 08:06:00,90.91,90.91,,PRICE,BID,,CORP,1,D,India,976106657,843f0e36-a627-48b8-a008-3aaf9fbfc2e5,12.0
1388,Bond C,CCCCCCCCC,2018-05-23 08:06:00,91.3,91.3,,PRICE,OFFER,,CORP,1,D,India,976106658,843f0e36-a627-48b8-a008-3aaf9fbfc2e5,12.0
1389,Bond C,CCCCCCCCC,2018-05-23 08:06:00,4.66,4.66,,YIELD,OFFER,,CORP,1,D,India,976106659,843f0e36-a627-48b8-a008-3aaf9fbfc2e5,12.0
1390,Bond C,CCCCCCCCC,2018-05-23 20:16:00,157.0,157,,SPREAD,OFFER,3000000.0,CORP,1,A,India,977401639,35eacc23-afe7-4181-abbc-76d998d1d6e4,55.0
1391,Bond C,CCCCCCCCC,2018-05-23 20:16:00,91.98,91.98,,PRICE,OFFER,3000000.0,CORP,1,A,India,977401640,35eacc23-afe7-4181-abbc-76d998d1d6e4,55.0
1392,Bond C,CCCCCCCCC,2018-05-23 20:16:00,4.56,4.56,YTC,YIELD,OFFER,3000000.0,CORP,1,A,India,977401641,35eacc23-afe7-4181-abbc-76d998d1d6e4,55.0
1393,Bond C,CCCCCCCCC,2018-05-23 20:48:00,91.1,91.1,,PRICE,BID,,CORP,1,B,India,977411622,29f9b45e-0d1f-494a-98ef-25d6c4d7a77d,16.0
1394,Bond C,CCCCCCCCC,2018-05-23 20:48:00,91.74,91.74,,PRICE,OFFER,,CORP,1,B,India,977411623,29f9b45e-0d1f-494a-98ef-25d6c4d7a77d,16.0
1395,Bond C,CCCCCCCCC,2018-05-24 02:01:00,165.0,165,,SPREAD,BID,,CORP,1,A,India,977432114,ba437692-c9a2-45ad-9d48-4d2380a480e4,14.0
1396,Bond C,CCCCCCCCC,2018-05-24 02:01:00,158.0,158,,SPREAD,OFFER,3000000.0,CORP,1,A,India,977432115,ba437692-c9a2-45ad-9d48-4d2380a480e4,14.0
1397,Bond C,CCCCCCCCC,2018-05-24 02:01:00,4.64,4.64,YTC,YIELD,BID,,CORP,1,A,India,977432118,ba437692-c9a2-45ad-9d48-4d2380a480e4,14.0
1398,Bond C,CCCCCCCCC,2018-05-24 02:01:00,4.57,4.57,YTC,YIELD,OFFER,3000000.0,CORP,1,A,India,977432119,ba437692-c9a2-45ad-9d48-4d2380a480e4,14.0
1399,Bond C,CCCCCCCCC,2018-05-24 02:01:00,91.46,91.46,,PRICE,BID,,CORP,1,A,India,977432120,ba437692-c9a2-45ad-9d48-4d2380a480e4,14.0
1400,Bond C,CCCCCCCCC,2018-05-24 02:01:00,91.91,91.91,,PRICE,OFFER,3000000.0,CORP,1,A,India,977432121,ba437692-c9a2-45ad-9d48-4d2380a480e4,14.0
1401,Bond C,CCCCCCCCC,2018-05-24 07:37:00,167.0,167,,SPREAD,BID,,CORP,1,A,India,978342172,df043016-5062-414c-ab66-0b16347666b8,14.0
1402,Bond C,CCCCCCCCC,2018-05-24 07:37:00,160.0,160,,SPREAD,OFFER,3000000.0,CORP,1,A,India,978342173,df043016-5062-414c-ab66-0b16347666b8,14.0
1403,Bond C,CCCCCCCCC,2018-05-24 07:37:00,4.67,4.67,YTC,YIELD,BID,,CORP,1,A,India,978342176,df043016-5062-414c-ab66-0b16347666b8,14.0
1404,Bond C,CCCCCCCCC,2018-05-24 07:37:00,4.6,4.6,YTC,YIELD,OFFER,3000000.0,CORP,1,A,India,978342177,df043016-5062-414c-ab66-0b16347666b8,14.0
1405,Bond C,CCCCCCCCC,2018-05-24 07:37:00,91.29,91.29,,PRICE,BID,,CORP,1,A,India,978342178,df043016-5062-414c-ab66-0b16347666b8,14.0
1406,Bond C,CCCCCCCCC,2018-05-24 07:37:00,91.74,91.74,,PRICE,OFFER,3000000.0,CORP,1,A,India,978342179,df043016-5062-414c-ab66-0b16347666b8,14.0
1407,Bond C,CCCCCCCCC,2018-05-24 07:40:00,160.0,160,,SPREAD,OFFER,3000000.0,CORP,1,A,India,978364528,9957b6b1-5921-4b13-8e03-781c7ce68fb7,54.0
1408,Bond C,CCCCCCCCC,2018-05-24 07:40:00,91.75,91.75,,PRICE,OFFER,3000000.0,CORP,1,A,India,978364529,9957b6b1-5921-4b13-8e03-781c7ce68fb7,54.0
1409,Bond C,CCCCCCCCC,2018-05-24 07:40:00,4.6,4.6,YTC,YIELD,OFFER,3000000.0,CORP,1,A,India,978364530,9957b6b1-5921-4b13-8e03-781c7ce68fb7,54.0
1410,Bond C,CCCCCCCCC,2018-05-24 07:41:00,91.11,91.11,,PRICE,BID,,CORP,1,B,India,978380530,8acd645d-7b38-472a-a2ee-3ed40b7d9fb5,16.0
1411,Bond C,CCCCCCCCC,2018-05-24 07:41:00,91.75,91.75,,PRICE,OFFER,,CORP,1,B,India,978380531,8acd645d-7b38-472a-a2ee-3ed40b7d9fb5,16.0
1412,Bond C,CCCCCCCCC,2018-05-24 07:54:00,171.0,171,,SPREAD,BID,,CORP,1,C,India,978437794,4766c832-fce5-4754-94fb-d2be6f739926,12.0
1413,Bond C,CCCCCCCCC,2018-05-24 07:54:00,164.0,164,,SPREAD,OFFER,,CORP,1,C,India,978437795,4766c832-fce5-4754-94fb-d2be6f739926,12.0
1414,Bond C,CCCCCCCCC,2018-05-24 07:54:00,90.94,90.94,,PRICE,BID,,CORP,1,C,India,978437798,4766c832-fce5-4754-94fb-d2be6f739926,12.0
1415,Bond C,CCCCCCCCC,2018-05-24 07:54:00,91.4,91.4,,PRICE,OFFER,,CORP,1,C,India,978437799,4766c832-fce5-4754-94fb-d2be6f739926,12.0
1416,Bond C,CCCCCCCCC,2018-05-24 07:54:00,4.65,4.65,,YIELD,OFFER,,CORP,1,C,India,978437800,4766c832-fce5-4754-94fb-d2be6f739926,12.0
1417,Bond C,CCCCCCCCC,2018-05-24 20:59:00,91.17,91.17,,PRICE,BID,,CORP,1,B,India,979664163,180d94ae-2785-48cc-af7b-0ebbc6671aeb,16.0
1418,Bond C,CCCCCCCCC,2018-05-24 20:59:00,91.82,91.82,,PRICE,OFFER,,CORP,1,B,India,979664164,180d94ae-2785-48cc-af7b-0ebbc6671aeb,16.0
1419,Bond C,CCCCCCCCC,2018-05-24 22:03:00,91.17,91.17,,PRICE,BID,,CORP,1,D,India,979672654,ee5e3ce0-628d-4956-b9b5-f9bd636e9ded,20.0
1420,Bond C,CCCCCCCCC,2018-05-24 22:03:00,91.51,91.51,,PRICE,OFFER,,CORP,1,D,India,979672655,ee5e3ce0-628d-4956-b9b5-f9bd636e9ded,20.0
1421,Bond C,CCCCCCCCC,2018-05-24 22:03:00,169.0,169,,SPREAD,BID,,CORP,1,D,India,979672656,ee5e3ce0-628d-4956-b9b5-f9bd636e9ded,20.0
1422,Bond C,CCCCCCCCC,2018-05-24 22:03:00,164.0,164,,SPREAD,OFFER,,CORP,1,D,India,979672657,ee5e3ce0-628d-4956-b9b5-f9bd636e9ded,20.0
1423,Bond C,CCCCCCCCC,2018-05-24 22:48:00,163.0,163,,SPREAD,OFFER,,CORP,1,E,India,979673339,b7bc097e-a3f0-4210-84d3-e2b27e06c091,20.0
1424,Bond C,CCCCCCCCC,2018-05-24 22:48:00,91.26,91.26,,PRICE,BID,,CORP,1,E,India,979673340,b7bc097e-a3f0-4210-84d3-e2b27e06c091,20.0
1425,Bond C,CCCCCCCCC,2018-05-24 22:48:00,91.59,91.59,,PRICE,OFFER,,CORP,1,E,India,979673341,b7bc097e-a3f0-4210-84d3-e2b27e06c091,20.0
1426,Bond C,CCCCCCCCC,2018-05-24 22:48:00,4.67,4.67,YTC,YIELD,BID,,CORP,1,E,India,979673342,b7bc097e-a3f0-4210-84d3-e2b27e06c091,20.0
1427,Bond C,CCCCCCCCC,2018-05-24 22:48:00,4.62,4.62,YTC,YIELD,OFFER,,CORP,1,E,India,979673343,b7bc097e-a3f0-4210-84d3-e2b27e06c091,20.0
1428,Bond C,CCCCCCCCC,2018-05-24 22:48:00,168.0,168,,SPREAD,BID,,CORP,1,E,India,979673338,b7bc097e-a3f0-4210-84d3-e2b27e06c091,20.0
1429,Bond C,CCCCCCCCC,2018-05-25 02:13:00,91.17,91.17,,PRICE,BID,,CORP,1,A,India,979688075,30e31b31-8200-4034-86cc-066e90a06fb6,16.0
1430,Bond C,CCCCCCCCC,2018-05-25 02:13:00,91.81,91.81,,PRICE,OFFER,,CORP,1,A,India,979688076,30e31b31-8200-4034-86cc-066e90a06fb6,16.0
1431,Bond C,CCCCCCCCC,2018-05-25 04:32:00,169.0,169,,SPREAD,BID,,CORP,1,B,India,979974610,e8d4e6fa-a3ec-4537-af23-898c3b046ed6,20.0
1432,Bond C,CCCCCCCCC,2018-05-25 04:32:00,164.0,164,,SPREAD,OFFER,,CORP,1,B,India,979974611,e8d4e6fa-a3ec-4537-af23-898c3b046ed6,20.0
1433,Bond C,CCCCCCCCC,2018-05-25 04:32:00,91.34,91.34,,PRICE,BID,,CORP,1,B,India,979974612,e8d4e6fa-a3ec-4537-af23-898c3b046ed6,20.0
1434,Bond C,CCCCCCCCC,2018-05-25 04:32:00,91.67,91.67,,PRICE,OFFER,,CORP,1,B,India,979974613,e8d4e6fa-a3ec-4537-af23-898c3b046ed6,20.0
1435,Bond C,CCCCCCCCC,2018-05-25 04:32:00,4.66,4.66,YTC,YIELD,BID,,CORP,1,B,India,979974614,e8d4e6fa-a3ec-4537-af23-898c3b046ed6,20.0
1436,Bond C,CCCCCCCCC,2018-05-25 04:32:00,4.61,4.61,YTC,YIELD,OFFER,,CORP,1,B,India,979974615,e8d4e6fa-a3ec-4537-af23-898c3b046ed6,20.0
1437,Bond C,CCCCCCCCC,2018-05-25 07:34:00,164.0,164,,SPREAD,BID,3000000.0,CORP,1,C,India,980440058,02af4759-c4d0-428d-bb99-64d36c4829b3,14.0
1438,Bond C,CCCCCCCCC,2018-05-25 07:34:00,157.0,157,,SPREAD,OFFER,,CORP,1,C,India,980440059,02af4759-c4d0-428d-bb99-64d36c4829b3,14.0
1439,Bond C,CCCCCCCCC,2018-05-25 07:34:00,4.6,4.6,YTC,YIELD,BID,3000000.0,CORP,1,C,India,980440062,02af4759-c4d0-428d-bb99-64d36c4829b3,14.0
1440,Bond C,CCCCCCCCC,2018-05-25 07:34:00,4.53,4.53,YTC,YIELD,OFFER,,CORP,1,C,India,980440063,02af4759-c4d0-428d-bb99-64d36c4829b3,14.0
1441,Bond C,CCCCCCCCC,2018-05-25 07:34:00,91.73,91.73,,PRICE,BID,3000000.0,CORP,1,C,India,980440064,02af4759-c4d0-428d-bb99-64d36c4829b3,14.0
1442,Bond C,CCCCCCCCC,2018-05-25 07:34:00,92.18,92.18,,PRICE,OFFER,,CORP,1,C,India,980440065,02af4759-c4d0-428d-bb99-64d36c4829b3,14.0
1443,Bond C,CCCCCCCCC,2018-05-27 20:16:00,164.0,164,,SPREAD,BID,3000000.0,CORP,1,B,India,981298606,2525e31c-1d89-45b6-839f-4a5bcfb39abc,50.0
1444,Bond C,CCCCCCCCC,2018-05-27 20:43:00,91.72,91.72,,PRICE,BID,,CORP,1,A,India,981301765,e1e2873b-571e-4ee1-9030-75c238f0cdc4,16.0
1445,Bond C,CCCCCCCCC,2018-05-27 20:43:00,92.36,92.36,,PRICE,OFFER,,CORP,1,A,India,981301766,e1e2873b-571e-4ee1-9030-75c238f0cdc4,16.0
1446,Bond C,CCCCCCCCC,2018-05-28 02:41:00,91.72,91.72,,PRICE,BID,,CORP,1,A,India,981315807,ad8710cc-1c5c-4a4c-80c6-c18dbbe6990a,16.0
1447,Bond C,CCCCCCCCC,2018-05-28 02:41:00,92.36,92.36,,PRICE,OFFER,,CORP,1,A,India,981315808,ad8710cc-1c5c-4a4c-80c6-c18dbbe6990a,16.0
1448,Bond C,CCCCCCCCC,2018-05-28 20:17:00,164.0,164,,SPREAD,BID,3000000.0,CORP,1,C,India,981481321,2aa2f5bd-9703-4be2-8867-a821ae8e26e8,47.0
1449,Bond C,CCCCCCCCC,2018-05-28 20:24:00,91.77,91.77,,PRICE,BID,,CORP,1,D,India,981482397,89ccf3a9-b441-457f-9a91-6467830609b3,20.0
1450,Bond C,CCCCCCCCC,2018-05-28 20:24:00,92.11,92.11,,PRICE,OFFER,,CORP,1,D,India,981482398,89ccf3a9-b441-457f-9a91-6467830609b3,20.0
1451,Bond C,CCCCCCCCC,2018-05-28 20:24:00,169.0,169,,SPREAD,BID,,CORP,1,D,India,981482399,89ccf3a9-b441-457f-9a91-6467830609b3,20.0
1452,Bond C,CCCCCCCCC,2018-05-28 20:24:00,164.0,164,,SPREAD,OFFER,,CORP,1,D,India,981482400,89ccf3a9-b441-457f-9a91-6467830609b3,20.0
1453,Bond C,CCCCCCCCC,2018-05-28 20:46:00,91.87,91.87,,PRICE,BID,,CORP,1,A,India,981491045,1da4e034-c069-4099-8d6a-02c6203f385c,16.0
1454,Bond C,CCCCCCCCC,2018-05-28 20:46:00,92.52,92.52,,PRICE,OFFER,,CORP,1,A,India,981491046,1da4e034-c069-4099-8d6a-02c6203f385c,16.0
1455,Bond C,CCCCCCCCC,2018-05-28 20:46:00,168.0,168,,SPREAD,BID,,CORP,1,B,India,981489566,eacaab82-c89d-44ad-a228-24f85d81b0d8,20.0
1456,Bond C,CCCCCCCCC,2018-05-28 20:46:00,163.0,163,,SPREAD,OFFER,,CORP,1,B,India,981489567,eacaab82-c89d-44ad-a228-24f85d81b0d8,20.0
1457,Bond C,CCCCCCCCC,2018-05-28 20:46:00,91.8,91.8,,PRICE,BID,,CORP,1,B,India,981489568,eacaab82-c89d-44ad-a228-24f85d81b0d8,20.0
1458,Bond C,CCCCCCCCC,2018-05-28 20:46:00,92.14,92.14,,PRICE,OFFER,,CORP,1,B,India,981489569,eacaab82-c89d-44ad-a228-24f85d81b0d8,20.0
1459,Bond C,CCCCCCCCC,2018-05-28 20:46:00,4.59,4.59,YTC,YIELD,BID,,CORP,1,B,India,981489570,eacaab82-c89d-44ad-a228-24f85d81b0d8,20.0
1460,Bond C,CCCCCCCCC,2018-05-28 20:46:00,4.54,4.54,YTC,YIELD,OFFER,,CORP,1,B,India,981489571,eacaab82-c89d-44ad-a228-24f85d81b0d8,20.0
1461,Bond C,CCCCCCCCC,2018-05-29 01:56:00,164.0,164,,SPREAD,BID,3000000.0,CORP,1,A,India,981509889,9dec1805-4300-41ff-94c0-7536fd6a0902,14.0
1462,Bond C,CCCCCCCCC,2018-05-29 01:56:00,157.0,157,,SPREAD,OFFER,,CORP,1,A,India,981509890,9dec1805-4300-41ff-94c0-7536fd6a0902,14.0
1463,Bond C,CCCCCCCCC,2018-05-29 01:56:00,4.55,4.55,YTC,YIELD,BID,3000000.0,CORP,1,A,India,981509893,9dec1805-4300-41ff-94c0-7536fd6a0902,14.0
1464,Bond C,CCCCCCCCC,2018-05-29 01:56:00,4.48,4.48,YTC,YIELD,OFFER,,CORP,1,A,India,981509894,9dec1805-4300-41ff-94c0-7536fd6a0902,14.0
1465,Bond C,CCCCCCCCC,2018-05-29 01:56:00,92.07,92.07,,PRICE,BID,3000000.0,CORP,1,A,India,981509895,9dec1805-4300-41ff-94c0-7536fd6a0902,14.0
1466,Bond C,CCCCCCCCC,2018-05-29 01:56:00,92.52,92.52,,PRICE,OFFER,,CORP,1,A,India,981509896,9dec1805-4300-41ff-94c0-7536fd6a0902,14.0
1467,Bond C,CCCCCCCCC,2018-05-29 07:53:00,166.0,166,,SPREAD,BID,3000000.0,CORP,1,A,India,982051300,3c5b2616-8e4f-4c74-ae61-559cc03253d5,14.0
1468,Bond C,CCCCCCCCC,2018-05-29 07:53:00,159.0,159,,SPREAD,OFFER,,CORP,1,A,India,982051301,3c5b2616-8e4f-4c74-ae61-559cc03253d5,14.0
1469,Bond C,CCCCCCCCC,2018-05-29 07:53:00,4.53,4.53,YTC,YIELD,BID,3000000.0,CORP,1,A,India,982051304,3c5b2616-8e4f-4c74-ae61-559cc03253d5,14.0
1470,Bond C,CCCCCCCCC,2018-05-29 07:53:00,4.46,4.46,YTC,YIELD,OFFER,,CORP,1,A,India,982051305,3c5b2616-8e4f-4c74-ae61-559cc03253d5,14.0
1471,Bond C,CCCCCCCCC,2018-05-29 07:53:00,92.18,92.18,,PRICE,BID,3000000.0,CORP,1,A,India,982051306,3c5b2616-8e4f-4c74-ae61-559cc03253d5,14.0
1472,Bond C,CCCCCCCCC,2018-05-29 07:53:00,92.63,92.63,,PRICE,OFFER,,CORP,1,A,India,982051307,3c5b2616-8e4f-4c74-ae61-559cc03253d5,14.0
1473,Bond C,CCCCCCCCC,2018-05-29 07:57:00,166.0,166,,SPREAD,BID,3000000.0,CORP,1,A,India,982067139,23d2d83e-1e29-4c8b-b7ee-692335f6a3c7,35.0
1474,Bond C,CCCCCCCCC,2018-05-29 07:59:00,168.0,168,,SPREAD,BID,,CORP,1,B,India,982074694,0bc8f1d5-3339-4fd1-b2d4-861fd1f7deec,21.0
1475,Bond C,CCCCCCCCC,2018-05-29 07:59:00,163.0,163,,SPREAD,OFFER,,CORP,1,B,India,982074695,0bc8f1d5-3339-4fd1-b2d4-861fd1f7deec,21.0
1476,Bond C,CCCCCCCCC,2018-05-29 07:59:00,92.06,92.06,,PRICE,BID,,CORP,1,B,India,982074696,0bc8f1d5-3339-4fd1-b2d4-861fd1f7deec,21.0
1477,Bond C,CCCCCCCCC,2018-05-29 07:59:00,92.39,92.39,,PRICE,OFFER,,CORP,1,B,India,982074697,0bc8f1d5-3339-4fd1-b2d4-861fd1f7deec,21.0
1478,Bond C,CCCCCCCCC,2018-05-29 07:59:00,4.55,4.55,YTC,YIELD,BID,,CORP,1,B,India,982074698,0bc8f1d5-3339-4fd1-b2d4-861fd1f7deec,21.0
1479,Bond C,CCCCCCCCC,2018-05-29 07:59:00,4.5,4.5,YTC,YIELD,OFFER,,CORP,1,B,India,982074699,0bc8f1d5-3339-4fd1-b2d4-861fd1f7deec,21.0
1480,Bond C,CCCCCCCCC,2018-05-29 21:44:00,92.15,92.15,,PRICE,BID,,CORP,1,C,India,983210590,42644b3c-335c-4200-8d3c-af61c4c89e8a,16.0
1481,Bond C,CCCCCCCCC,2018-05-29 21:44:00,92.79,92.79,,PRICE,OFFER,,CORP,1,C,India,983210591,42644b3c-335c-4200-8d3c-af61c4c89e8a,16.0
1482,Bond D,DDDDDDDDD,2018-05-01 07:04:00,5.21,5.21,YTC,YIELD,OFFER,,CORP,1,A,U.S.,936888859,,
1483,Bond D,DDDDDDDDD,2018-05-01 07:04:00,5.67,5.67,YTM,YIELD,OFFER,,CORP,1,A,U.S.,936888860,,
1484,Bond D,DDDDDDDDD,2018-05-01 07:09:00,99.62,99.62,,PRICE,BID,,CORP,2,A,U.S.,936910068,,
1485,Bond D,DDDDDDDDD,2018-05-01 07:09:00,100.12,100.12,,PRICE,OFFER,,CORP,2,A,U.S.,936910069,,
1486,Bond D,DDDDDDDDD,2018-05-01 07:44:00,99.625,99.625,,PRICE,BID,,CORP,1,B,U.S.,937086405,,
1487,Bond D,DDDDDDDDD,2018-05-01 07:44:00,5.64,5.64,YTC,YIELD,OFFER,,CORP,1,B,U.S.,937086406,,
1488,Bond D,DDDDDDDDD,2018-05-01 07:44:00,99.625,99.625,,PRICE,BID,,CORP,1,B,U.S.,937086407,,
1489,Bond D,DDDDDDDDD,2018-05-01 07:44:00,5.79,5.79,YTC,YIELD,BID,,CORP,1,B,U.S.,937086408,,
1490,Bond D,DDDDDDDDD,2018-05-01 07:44:00,5.64,5.64,YTC,YIELD,OFFER,5000000.0,CORP,1,B,U.S.,937086409,,
1491,Bond D,DDDDDDDDD,2018-05-01 08:34:00,5.756,5.756,YTC,YIELD,BID,1000000.0,CORP,2,B,U.S.,937369237,,
1492,Bond D,DDDDDDDDD,2018-05-01 09:01:00,5.81,5.81,YTC,YIELD,BID,500000.0,CORP,3,A,U.S.,937520120,,
1493,Bond D,DDDDDDDDD,2018-05-01 09:01:00,5.64,5.64,YTC,YIELD,OFFER,500000.0,CORP,3,A,U.S.,937520121,,
1494,Bond D,DDDDDDDDD,2018-05-01 09:01:00,99.5,99.5,,PRICE,BID,500000.0,CORP,3,A,U.S.,937520122,,
1495,Bond D,DDDDDDDDD,2018-05-01 09:01:00,100.25,100.25,,PRICE,OFFER,500000.0,CORP,3,A,U.S.,937520123,,
1496,Bond D,DDDDDDDDD,2018-05-01 09:01:00,5.81,5.81,YTC,YIELD,BID,500000.0,CORP,3,A,U.S.,937520124,,
1497,Bond D,DDDDDDDDD,2018-05-01 09:01:00,5.64,5.64,YTC,YIELD,OFFER,500000.0,CORP,3,A,U.S.,937520125,,
1498,Bond D,DDDDDDDDD,2018-05-01 09:45:00,99.625,99.625,,PRICE,BID,,CORP,1,B,U.S.,937707354,,
1499,Bond D,DDDDDDDDD,2018-05-01 09:45:00,5.64,5.64,YTC,YIELD,OFFER,,CORP,1,B,U.S.,937707355,,
1500,Bond D,DDDDDDDDD,2018-05-01 10:38:00,99.75,99.75,,PRICE,BID,,CORP,3,B,U.S.,937924346,,
1501,Bond D,DDDDDDDDD,2018-05-01 10:38:00,100.25,100.25,,PRICE,OFFER,,CORP,3,B,U.S.,937924347,,
1502,Bond D,DDDDDDDDD,2018-05-01 10:38:00,5.64,5.64,YTC,YIELD,OFFER,,CORP,3,B,U.S.,937924348,,
1503,Bond D,DDDDDDDDD,2018-05-01 10:38:00,5.331,5.331,YTM,YIELD,OFFER,,CORP,3,B,U.S.,937924349,,
1504,Bond D,DDDDDDDDD,2018-05-01 10:48:00,5.64,5.64,YTC,YIELD,OFFER,,CORP,3,B,U.S.,937949104,,
1505,Bond D,DDDDDDDDD,2018-05-01 10:48:00,5.331,5.331,YTM,YIELD,OFFER,,CORP,3,B,U.S.,937949105,,
1506,Bond D,DDDDDDDDD,2018-05-01 11:44:00,99.625,99.625,,PRICE,BID,,CORP,1,B,U.S.,938106919,,
1507,Bond D,DDDDDDDDD,2018-05-01 11:44:00,5.64,5.64,YTC,YIELD,OFFER,,CORP,1,B,U.S.,938106920,,
1508,Bond D,DDDDDDDDD,2018-05-01 13:44:00,99.625,99.625,,PRICE,BID,,CORP,1,B,U.S.,938280439,,
1509,Bond D,DDDDDDDDD,2018-05-01 13:44:00,5.64,5.64,YTC,YIELD,OFFER,,CORP,1,B,U.S.,938280440,,
1510,Bond D,DDDDDDDDD,2018-05-01 15:44:00,99.625,99.625,,PRICE,BID,,CORP,1,B,U.S.,938389320,,
1511,Bond D,DDDDDDDDD,2018-05-01 15:44:00,5.64,5.64,YTC,YIELD,OFFER,,CORP,1,B,U.S.,938389321,,
1512,Bond D,DDDDDDDDD,2018-05-02 06:52:00,99.625,99.625,,PRICE,BID,,CORP,1,A,U.S.,939305017,,
1513,Bond D,DDDDDDDDD,2018-05-02 06:52:00,5.64,5.64,YTC,YIELD,OFFER,,CORP,1,A,U.S.,939305018,,
1514,Bond D,DDDDDDDDD,2018-05-02 06:52:00,99.625,99.625,,PRICE,BID,,CORP,1,A,U.S.,939305828,,
1515,Bond D,DDDDDDDDD,2018-05-02 06:52:00,5.79,5.79,YTC,YIELD,BID,,CORP,1,A,U.S.,939305829,,
1516,Bond D,DDDDDDDDD,2018-05-02 06:52:00,5.64,5.64,YTC,YIELD,OFFER,5000000.0,CORP,1,A,U.S.,939305830,,
1517,Bond D,DDDDDDDDD,2018-05-02 07:01:00,5.7,5.7,YTC,YIELD,OFFER,,CORP,1,B,U.S.,939337832,,
1518,Bond D,DDDDDDDDD,2018-05-02 07:01:00,5.83,5.83,YTM,YIELD,OFFER,,CORP,1,B,U.S.,939337833,,
1519,Bond D,DDDDDDDDD,2018-05-02 08:48:00,99.62,99.62,,PRICE,BID,,CORP,2,A,U.S.,939955723,,
1520,Bond D,DDDDDDDDD,2018-05-02 08:48:00,100.12,100.12,,PRICE,OFFER,,CORP,2,A,U.S.,939955724,,
1521,Bond D,DDDDDDDDD,2018-05-02 08:52:00,99.625,99.625,,PRICE,BID,,CORP,1,A,U.S.,939969169,,
1522,Bond D,DDDDDDDDD,2018-05-02 08:52:00,5.64,5.64,YTC,YIELD,OFFER,,CORP,1,A,U.S.,939969170,,
1523,Bond D,DDDDDDDDD,2018-05-02 09:09:00,5.81,5.81,YTC,YIELD,BID,500000.0,CORP,3,A,U.S.,940077786,,
1524,Bond D,DDDDDDDDD,2018-05-02 09:09:00,5.64,5.64,YTC,YIELD,OFFER,500000.0,CORP,3,A,U.S.,940077787,,
1525,Bond D,DDDDDDDDD,2018-05-02 09:09:00,99.5,99.5,,PRICE,BID,500000.0,CORP,3,A,U.S.,940056071,,
1526,Bond D,DDDDDDDDD,2018-05-02 09:09:00,100.25,100.25,,PRICE,OFFER,500000.0,CORP,3,A,U.S.,940056072,,
1527,Bond D,DDDDDDDDD,2018-05-02 09:09:00,5.81,5.81,YTC,YIELD,BID,500000.0,CORP,3,A,U.S.,940056073,,
1528,Bond D,DDDDDDDDD,2018-05-02 09:09:00,5.64,5.64,YTC,YIELD,OFFER,500000.0,CORP,3,A,U.S.,940056074,,
1529,Bond D,DDDDDDDDD,2018-05-02 09:33:00,99.75,99.75,,PRICE,BID,1000000.0,CORP,3,A,U.S.,940199364,,
1530,Bond D,DDDDDDDDD,2018-05-02 09:33:00,100.375,100.375,,PRICE,OFFER,1000000.0,CORP,3,A,U.S.,940199365,,
1531,Bond D,DDDDDDDDD,2018-05-02 09:33:00,5.76,5.76,YTC,YIELD,BID,1000000.0,CORP,3,A,U.S.,940199366,,
1532,Bond D,DDDDDDDDD,2018-05-02 09:33:00,5.61,5.61,YTC,YIELD,OFFER,1000000.0,CORP,3,A,U.S.,940199367,,
1533,Bond D,DDDDDDDDD,2018-05-02 10:52:00,99.625,99.625,,PRICE,BID,,CORP,1,A,U.S.,940473789,,
1534,Bond D,DDDDDDDDD,2018-05-02 10:52:00,5.64,5.64,YTC,YIELD,OFFER,,CORP,1,A,U.S.,940473790,,
1535,Bond D,DDDDDDDDD,2018-05-02 12:52:00,99.625,99.625,,PRICE,BID,,CORP,1,A,U.S.,940837592,,
1536,Bond D,DDDDDDDDD,2018-05-02 12:52:00,5.64,5.64,YTC,YIELD,OFFER,,CORP,1,A,U.S.,940837593,,
1537,Bond D,DDDDDDDDD,2018-05-02 12:56:00,100.125,100.125,,PRICE,OFFER,1000000.0,CORP,1,C,U.S.,940844045,,
1538,Bond D,DDDDDDDDD,2018-05-02 12:56:00,5.334,5.334,YTM,YIELD,OFFER,1000000.0,CORP,1,C,U.S.,940844046,,
1539,Bond D,DDDDDDDDD,2018-05-02 12:56:00,5.669,5.669,YTC,YIELD,OFFER,1000000.0,CORP,1,C,U.S.,940844047,,
1540,Bond D,DDDDDDDDD,2018-05-02 12:56:00,100.125,100.125,,PRICE,OFFER,1000000.0,CORP,3,B,U.S.,940844185,,
