cusip,reported_date,spread,price,reported_volume,estimated_volume,execution_time,reported_time,reporting_party_type,contra_party_type,side,quantity_ind
AAAAAAAAA,2018-05-01,,99.725,25000,25000,5/1/2018 12:39,5/1/2018 12:41,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.774,25000,25000,5/1/2018 12:39,5/1/2018 12:41,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.75,10000,10000,5/1/2018 12:53,5/1/2018 12:53,BROKER_DEALER,ATS,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.85,10000,10000,5/1/2018 12:53,5/1/2018 12:53,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.75,10000,10000,5/1/2018 12:53,5/1/2018 12:53,ATS,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-01,79.593939,102.495,50000,50000,5/1/2018 12:59,5/1/2018 12:59,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-01,99.378046,101.229,50000,50000,5/1/2018 12:59,5/1/2018 12:59,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
CCCCCCCCC,2018-05-01,143.31694199999995,93.062,200000,200000,5/1/2018 13:21,5/1/2018 13:21,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
CCCCCCCCC,2018-05-01,143.31694199999995,93.062,200000,200000,5/1/2018 13:21,5/1/2018 13:21,BROKER_DEALER,NON_MEMBER,BUY,ACTUAL
AAAAAAAAA,2018-05-01,,99.75,75000,75000,5/1/2018 14:02,5/1/2018 14:02,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.75,75000,75000,5/1/2018 14:02,5/1/2018 14:03,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.795,1000000,1000000,5/1/2018 14:20,5/1/2018 14:20,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
AAAAAAAAA,2018-05-01,,99.8,1000000,1000000,5/1/2018 14:20,5/1/2018 14:20,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.85,1000000,1000000,5/1/2018 14:23,5/1/2018 14:23,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,49.086388,98.775,11000,11000,5/1/2018 15:15,5/1/2018 15:15,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,54.039655,98.655,11000,11000,5/1/2018 15:15,5/1/2018 15:15,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-01,43.975818,98.899,37000,37000,5/1/2018 15:22,5/1/2018 15:24,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.789,1000000,1000000,5/1/2018 15:29,5/1/2018 15:30,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.785,1000000,1000000,5/1/2018 15:30,5/1/2018 15:30,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
AAAAAAAAA,2018-05-01,,99.814,1000000,1000000,5/1/2018 15:36,5/1/2018 15:36,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.752,15000,15000,5/1/2018 15:42,5/1/2018 15:42,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.752,15000,15000,5/1/2018 15:42,5/1/2018 15:43,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-01,,100.025,10000,10000,5/1/2018 15:46,5/1/2018 15:46,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-01,,102.25,10000,10000,5/1/2018 15:46,5/1/2018 15:47,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.89,100000,100000,5/1/2018 17:04,5/1/2018 17:04,BROKER_DEALER,ATS,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.89,100000,100000,5/1/2018 17:04,5/1/2018 17:04,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.89,100000,100000,5/1/2018 17:04,5/1/2018 17:04,ATS,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,42.685645,98.95,50000,50000,5/1/2018 17:05,5/1/2018 17:05,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,42.685645,98.95,50000,50000,5/1/2018 17:05,5/1/2018 17:06,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,50.349611,98.764,110000,110000,5/1/2018 17:17,5/1/2018 17:17,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-01,50.349611,98.764,110000,110000,5/1/2018 17:17,5/1/2018 17:17,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,53.486195,98.688,1000,1000,5/1/2018 17:29,5/1/2018 17:29,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,53.486195,98.688,1000,1000,5/1/2018 17:29,5/1/2018 17:29,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-01,73.310998,98.199535,2000,2000,5/1/2018 17:38,5/1/2018 17:38,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-01,52.875004,98.693,2000,2000,5/1/2018 17:38,5/1/2018 17:38,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-01,,102.025,5000,5000,5/1/2018 17:50,5/1/2018 17:50,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,43.268731,98.926,2000,2000,5/1/2018 18:00,5/1/2018 18:00,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-01,,99.664,195000,195000,5/1/2018 18:11,5/1/2018 18:11,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
AAAAAAAAA,2018-05-01,,99.72,19000,19000,5/1/2018 18:44,5/1/2018 18:44,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,45.376394,98.865,200000,200000,5/1/2018 19:00,5/1/2018 19:00,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,44.552488,98.885,200000,200000,5/1/2018 19:00,5/1/2018 19:01,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,50.481136,98.751,9000,9000,5/1/2018 19:03,5/1/2018 19:03,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-01,48.089032,98.809,2000,2000,5/1/2018 19:12,5/1/2018 19:12,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-01,,100.0,1000000,3675000,5/1/2018 19:16,5/1/2018 19:16,BROKER_DEALER,CUSTOMER,SELL,ESTIMATED
DDDDDDDDD,2018-05-01,43.852361,98.902,24000,24000,5/1/2018 19:41,5/1/2018 19:41,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,42.781862,98.928,23000,23000,5/1/2018 19:39,5/1/2018 19:41,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-01,43.852361,98.902,24000,24000,5/1/2018 19:41,5/1/2018 19:42,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-01,,100.025,50000,50000,5/1/2018 19:55,5/1/2018 19:55,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-01,,101.425,50000,50000,5/1/2018 19:55,5/1/2018 19:55,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-02,,99.685,10000,10000,5/2/2018 12:20,5/2/2018 12:21,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-02,,99.885,10000,10000,5/2/2018 12:20,5/2/2018 12:20,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,44.345879,98.881,25000,25000,5/2/2018 12:31,5/2/2018 12:31,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,36.108914,99.081,25000,25000,5/2/2018 12:31,5/2/2018 12:32,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,44.758315,98.871,200000,200000,5/2/2018 12:53,5/2/2018 12:53,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
CCCCCCCCC,2018-05-02,142.33248500000005,92.997,200000,200000,5/2/2018 13:04,5/2/2018 13:05,BROKER_DEALER,NON_MEMBER,BUY,ACTUAL
CCCCCCCCC,2018-05-02,142.33248500000005,92.997,200000,200000,5/2/2018 13:04,5/2/2018 13:05,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-02,,102.102,25000,25000,5/2/2018 13:15,5/2/2018 13:15,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-02,,100.1,25000,25000,5/2/2018 13:15,5/2/2018 13:15,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-02,106.429386,100.699,675000,675000,5/2/2018 13:15,5/2/2018 13:16,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
FFFFFFFFF,2018-05-02,,101.25,250000,250000,5/2/2018 13:29,5/2/2018 13:29,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
FFFFFFFFF,2018-05-02,,101.625,250000,250000,5/2/2018 13:29,5/2/2018 13:35,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
FFFFFFFFF,2018-05-02,,100.57,29000,29000,5/2/2018 13:46,5/2/2018 13:47,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
FFFFFFFFF,2018-05-02,,100.622,21000,21000,5/2/2018 13:48,5/2/2018 13:48,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-02,,99.734,150000,150000,5/2/2018 14:07,5/2/2018 14:07,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-02,,99.734,150000,150000,5/2/2018 14:07,5/2/2018 14:07,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,50.20330300000001,98.7587,35000,35000,5/2/2018 14:08,5/2/2018 14:09,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,50.20330300000001,98.7587,35000,35000,5/2/2018 14:08,5/2/2018 14:09,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-02,116.264769,100.115,15000,15000,5/2/2018 14:16,5/2/2018 14:16,BROKER_DEALER,ATS,SELL,ACTUAL
BBBBBBBBB,2018-05-02,116.264769,100.115,15000,15000,5/2/2018 14:16,5/2/2018 14:16,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-02,124.036184,99.615,15000,15000,5/2/2018 14:16,5/2/2018 14:16,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-02,114.122683,100.25,15000,15000,5/2/2018 14:16,5/2/2018 14:16,BROKER_DEALER,NON_MEMBER,SELL,ACTUAL
BBBBBBBBB,2018-05-02,115.477108,100.165,15000,15000,5/2/2018 14:16,5/2/2018 14:16,ATS,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-02,106.253379,100.781,5000,5000,5/2/2018 14:43,5/2/2018 14:43,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-02,104.750542,100.876,5000,5000,5/2/2018 14:43,5/2/2018 14:43,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-02,109.505457,100.564,15000,15000,5/2/2018 14:47,5/2/2018 14:48,BROKER_DEALER,NON_MEMBER,BUY,ACTUAL
AAAAAAAAA,2018-05-02,,99.734,10000,10000,5/2/2018 14:53,5/2/2018 14:53,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-02,,99.734,10000,10000,5/2/2018 14:53,5/2/2018 14:54,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
GGGGGGGGG,2018-05-02,,98.0,1000000,1000000,5/2/2018 14:57,5/2/2018 14:57,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,49.241274,98.782,500000,500000,5/2/2018 14:58,5/2/2018 14:59,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-02,42.607638,98.933,52000,52000,5/2/2018 15:06,5/2/2018 15:06,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,50.322601,98.746,2000,2000,5/2/2018 15:07,5/2/2018 15:07,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,34.375831,99.133,52000,52000,5/2/2018 15:06,5/2/2018 15:07,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,50.322601,98.746,2000,2000,5/2/2018 15:07,5/2/2018 15:07,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-02,66.71912900000001,98.35,2000,2000,5/2/2018 15:11,5/2/2018 15:15,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,66.71912900000001,98.35,2000,2000,5/2/2018 15:11,5/2/2018 15:15,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
AAAAAAAAA,2018-05-02,,99.900667,6000,6000,5/2/2018 16:06,5/2/2018 16:07,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-02,,99.734,6000,6000,5/2/2018 16:06,5/2/2018 16:07,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-02,105.222954,100.787,15000,15000,5/2/2018 16:14,5/2/2018 16:14,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,52.553826,98.692,6000,6000,5/2/2018 16:47,5/2/2018 16:47,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,53.68379,98.664667,6000,6000,5/2/2018 16:47,5/2/2018 16:47,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-02,103.910107,100.87,2310000,2310000,5/2/2018 16:50,5/2/2018 16:50,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,44.833731,98.879,200000,200000,5/2/2018 17:19,5/2/2018 17:19,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,42.236784,98.942,2000,2000,5/2/2018 17:40,5/2/2018 17:42,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-02,,99.756,125000,125000,5/2/2018 18:20,5/2/2018 18:20,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-02,,99.756,125000,125000,5/2/2018 18:20,5/2/2018 18:20,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,47.492891,98.844,85000,85000,5/2/2018 18:29,5/2/2018 18:29,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-02,,102.25,25000,25000,5/2/2018 18:34,5/2/2018 18:36,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-02,,99.625,52000,52000,5/2/2018 18:38,5/2/2018 18:38,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-02,47.980406,98.842,3000,3000,5/2/2018 18:58,5/2/2018 18:58,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
HHHHHHHHH,2018-05-02,,99.91,2000,2000,5/2/2018 19:25,5/2/2018 19:26,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-02,,99.91,2000,2000,5/2/2018 19:25,5/2/2018 19:26,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
HHHHHHHHH,2018-05-02,,100.136,20000,20000,5/2/2018 19:33,5/2/2018 19:33,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-02,,100.136,20000,20000,5/2/2018 19:33,5/2/2018 19:33,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
GGGGGGGGG,2018-05-02,,98.25,15000,15000,5/2/2018 19:27,5/2/2018 19:39,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,41.719425,98.9939,21000,21000,5/2/2018 19:42,5/2/2018 19:42,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,41.719425,98.9939,21000,21000,5/2/2018 19:43,5/2/2018 19:43,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-02,,100.0,35000,35000,5/2/2018 19:47,5/2/2018 19:47,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-02,,100.5,35000,35000,5/2/2018 19:47,5/2/2018 19:47,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,48.186571,98.837,11000,11000,5/2/2018 19:49,5/2/2018 19:50,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,48.186571,98.837,11000,11000,5/2/2018 19:49,5/2/2018 19:50,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-02,,102.0,20000,20000,5/2/2018 19:59,5/2/2018 19:59,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-02,47.980406,98.842,20000,20000,5/2/2018 20:00,5/2/2018 20:01,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-02,,100.1,200000,200000,5/2/2018 20:24,5/2/2018 20:24,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-02,,100.1,200000,200000,5/2/2018 20:24,5/2/2018 20:24,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,50.903292,98.814,24000,24000,5/3/2018 11:31,5/3/2018 12:01,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-03,39.124434,99.099,1250000,1250000,5/3/2018 12:37,5/3/2018 12:37,BROKER_DEALER,NON_MEMBER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,102.068,50000,50000,5/3/2018 12:38,5/3/2018 12:38,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,100.067,50000,50000,5/3/2018 12:38,5/3/2018 12:38,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,43.782088,98.996,416000,416000,5/3/2018 13:01,5/3/2018 13:01,ATS,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,43.782088,98.996,416000,416000,5/3/2018 13:01,5/3/2018 13:01,BROKER_DEALER,ATS,SELL,ACTUAL
DDDDDDDDD,2018-05-03,45.228117,98.961,200000,200000,5/3/2018 13:02,5/3/2018 13:02,BROKER_DEALER,ATS,SELL,ACTUAL
DDDDDDDDD,2018-05-03,45.228117,98.961,200000,200000,5/3/2018 13:02,5/3/2018 13:02,ATS,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,43.699416,98.998,46000,46000,5/3/2018 13:11,5/3/2018 13:11,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
CCCCCCCCC,2018-05-03,144.38543,93.048,200000,200000,5/3/2018 14:11,5/3/2018 14:11,BROKER_DEALER,NON_MEMBER,BUY,ACTUAL
CCCCCCCCC,2018-05-03,144.38543,93.048,200000,200000,5/3/2018 14:11,5/3/2018 14:11,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,46.377409,98.943,4000,4000,5/3/2018 14:25,5/3/2018 14:27,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-03,,100.1,18000,18000,5/3/2018 14:43,5/3/2018 14:43,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,102.1,18000,18000,5/3/2018 14:43,5/3/2018 14:43,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,46.997618,98.928,2000,2000,5/3/2018 14:54,5/3/2018 14:54,BROKER_DEALER,NON_MEMBER,BUY,ACTUAL
DDDDDDDDD,2018-05-03,46.54277,98.939,750000,750000,5/3/2018 15:01,5/3/2018 15:01,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-03,111.412742,100.655,70000,70000,5/3/2018 15:03,5/3/2018 15:05,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-03,111.412742,100.655,70000,70000,5/3/2018 15:03,5/3/2018 15:05,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-03,111.412742,100.655,70000,70000,5/3/2018 15:03,5/3/2018 15:09,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,99.5,20000,20000,5/3/2018 15:17,5/3/2018 15:17,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,99.5,20000,20000,5/3/2018 15:17,5/3/2018 15:17,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-03,48.287786,98.887,920000,920000,5/3/2018 15:16,5/3/2018 15:18,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-03,,100.5,50000,50000,5/3/2018 15:24,5/3/2018 15:24,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,100.5,500000,500000,5/3/2018 15:31,5/3/2018 15:31,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,67.73320600000001,98.428,2000,2000,5/3/2018 15:41,5/3/2018 15:41,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-03,46.997618,98.928,2000,2000,5/3/2018 15:41,5/3/2018 15:41,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,49.2722,98.873,6000,6000,5/3/2018 15:45,5/3/2018 15:47,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-03,49.2722,98.873,6000,6000,5/3/2018 15:45,5/3/2018 15:47,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-03,,99.717,40000,40000,5/3/2018 15:56,5/3/2018 15:56,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-03,41.510865,99.051,100000,100000,5/3/2018 15:59,5/3/2018 15:59,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,41.510865,99.051,100000,100000,5/3/2018 15:59,5/3/2018 15:59,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,51.888477,98.8,3000,3000,5/3/2018 16:31,5/3/2018 16:32,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
AAAAAAAAA,2018-05-03,,99.94,50000,50000,5/3/2018 16:49,5/3/2018 16:49,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-03,,99.94,50000,50000,5/3/2018 16:49,5/3/2018 16:49,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-03,,100.008,50000,50000,5/3/2018 16:49,5/3/2018 16:50,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,99.95,250000,250000,5/3/2018 16:49,5/3/2018 16:49,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,99.95,250000,250000,5/3/2018 16:50,5/3/2018 16:50,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-03,,100.106,5000,5000,5/3/2018 16:51,5/3/2018 16:51,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-03,,100.106,5000,5000,5/3/2018 16:51,5/3/2018 16:51,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,44.285451,98.974,20000,20000,5/3/2018 17:15,5/3/2018 17:17,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,48.966155,98.851,12000,12000,5/3/2018 17:23,5/3/2018 17:23,BROKER_DEALER,NON_MEMBER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,55.884257,98.684,12000,12000,5/3/2018 17:23,5/3/2018 17:23,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,48.966155,98.851,12000,12000,5/3/2018 17:23,5/3/2018 17:23,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-03,,99.93,35000,35000,5/3/2018 18:42,5/3/2018 18:42,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-03,,99.93,35000,35000,5/3/2018 18:42,5/3/2018 18:42,BROKER_DEALER,ATS,SELL,ACTUAL
AAAAAAAAA,2018-05-03,,99.93,35000,35000,5/3/2018 18:42,5/3/2018 18:42,ATS,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,102.3869,25000,25000,5/3/2018 18:48,5/3/2018 18:49,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,100.025,25000,25000,5/3/2018 18:50,5/3/2018 18:50,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,44.665147,98.955,12000,12000,5/3/2018 18:55,5/3/2018 18:56,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,47.435353000000006,98.888,100000,100000,5/3/2018 19:05,5/3/2018 19:05,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
IIIIIIIII,2018-05-03,150.501813,91.928,20000,20000,5/3/2018 19:10,5/3/2018 19:10,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
IIIIIIIII,2018-05-03,150.501813,91.928,20000,20000,5/3/2018 19:10,5/3/2018 19:11,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
IIIIIIIII,2018-05-03,148.939428,92.028,20000,20000,5/3/2018 19:10,5/3/2018 19:11,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,51.947173,98.779,3000,3000,5/3/2018 19:15,5/3/2018 19:15,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,65.782088,98.445667,3000,3000,5/3/2018 19:15,5/3/2018 19:24,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
